7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,7,21,12,12,10,15,8,12,12,12,12,12,12,12,20,4
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,7,19,28,6,6,6,6,6,6,6,6,6,6,29,19,4
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,25,25,25,25,7,19,4
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,25,25,25,25,7,19,4
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,25,25,25,25,7,19,4
7,19,30,5,5,5,5,5,5,5,5,5,5,5,5,3,11,2,5,5,5,5,5,5,3,11,2,5,5,5,5,5,5,5,5,5,5,31,19,4
7,23,12,12,12,12,12,12,12,12,12,12,12,12,12,10,15,8,12,12,12,12,12,12,10,15,8,12,12,12,12,12,12,12,10,15,8,12,22,4
34,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,9,0,6,6,6,6,6,6,1,9,0,6,6,6,6,6,6,6,1,9,0,6,6,35
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,25,7,19,4,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,25,7,19,4,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,25,7,19,4,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,7,19,4,25,25,25,25,25,25,25,7,19,4,25,25,25
32,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,11,2,5,5,5,5,5,5,3,11,2,5,5,5,33,25,25,25,7,19,4,25,25,25
7,21,12,12,12,12,12,12,12,12,12,12,12,12,12,10,15,8,12,12,10,15,8,12,10,15,8,12,12,20,4,25,25,25,7,19,4,25,25,25
7,19,28,6,6,6,6,6,6,6,6,6,6,6,6,1,9,0,6,6,1,9,0,6,6,6,6,6,29,19,4,25,25,25,7,19,4,25,25,25
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,7,19,4,25,25,25,25,25,7,19,4,25,25,25,7,19,4,25,25,25
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,7,19,4,25,25,25,25,25,7,19,4,25,25,25,7,19,4,25,25,25
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,7,19,4,25,25,25,25,25,7,19,4,25,25,25,7,19,4,25,25,25
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,7,19,4,25,25,25,25,25,7,19,4,25,25,25,7,19,4,25,25,25
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,7,19,30,5,5,5,5,5,3,11,2,5,5,5,3,11,4,25,25,25
7,19,4,25,25,25,25,25,25,25,25,25,25,25,25,7,19,4,25,25,7,23,12,12,12,12,12,12,10,15,8,12,12,12,10,15,4,25,25,25
34,6,35,25,25,25,25,25,25,25,25,25,25,25,25,34,6,35,25,25,34,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,35,25,25,25
