7,7,7,7,7,8,0,6,6,6,6,1,8,0,6,6,6,6,6,1,8,0,6,6,6,1,8,0,6,6,6,6,1,8,4,4,4,4,4,4
7,7,7,7,7,12,4,25,25,25,25,7,12,4,25,25,25,25,25,7,12,4,25,25,25,7,12,4,25,25,25,25,7,12,4,4,4,4,4,4
7,7,7,7,7,12,4,25,25,25,25,7,12,4,25,25,25,25,25,7,12,4,25,25,25,7,12,4,25,25,25,25,7,12,4,4,4,4,4,4
7,7,7,7,7,12,4,25,25,25,25,7,12,4,25,25,25,25,25,7,12,4,25,25,25,7,12,4,25,25,25,25,7,12,4,4,4,4,4,4
7,7,7,7,7,12,4,25,25,25,25,7,12,4,25,25,25,25,25,7,12,4,25,25,25,7,12,4,25,25,25,25,7,12,4,4,4,4,4,4
7,7,7,7,7,9,2,5,5,5,5,3,9,2,5,5,5,5,5,3,9,2,5,5,5,3,9,2,5,5,5,5,3,9,4,4,4,4,4,4
7,7,7,7,7,15,11,12,12,12,12,11,15,11,12,12,12,12,12,11,15,11,12,12,12,11,15,11,12,12,12,12,11,15,4,4,4,4,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4
