-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,0,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,2,5,5,5,5,5,5,3,-1,-1,-1,2,5,5,5,5,5,5,3,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,5,3,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,3,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,0,6,6,1,-1,-1,0,6,6,6,1,-1,-1,0,6,6,6,6,1,-1,-1,-1,0,6,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,0,6,6,6,6,6,6,6,6,6,1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,7,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,7,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,3,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,7,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,7,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,7,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,7,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,6,6,6,6,6,6,1,-1,-1,-1,0,6,6,6,6,6,6,6,25,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,7,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,7,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,7,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,6,6,25,25,25,25,25,6,6,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1
-1,-1,-1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,6,6,6,6,6,6,1,-1,-1,-1,0,6,6,6,6,6,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,1,-1,-1,0,6,6,6,6,6,6,6,6,6,6,1,-1,-1,0,6,6,6,6,6,6,6,6,1,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,-1,0,6,6,6,6,6,1,-1,-1,4,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,7,-1,-1,4,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,7,-1,-1,4,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,7,-1,-1,2,5,3,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,-1,-1,2,25,25,25,25,25,7,-1,-1,0,6,6,6,6,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,-1,4,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,5,5,5,5,5,5,5,5,5,5,5,3,-1,-1,4,25,25,25,25,7,-1,-1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,-1,0,6,6,6,6,6,6,1,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,2,5,5,5,5,5,5,3,-1,-1,-1,2,5,5,5,5,5,5,3,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,5,5,5,5,5,5,5,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,-1
-1,-1,-1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,25,25,25,25,25,25,25,7,-1,-1,2,5,5,5,5,5,5,3,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,0,6,6,6,6,6,6,1,-1,-1,0,6,6,6,6,6,6,1,-1,-1,-1,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,-1,4,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,-1
-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,7,-1,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,4,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7,-1,-1,-1,-1
